N,S,D,T,puV2est
12,1,2,2,0.9882620030040606
12,1,2,3,0.9902785851639214
12,1,2,4,0.9906933233876701
12,1,2,5,0.9912068361582494
12,1,2,6,0.992606168383781
12,1,2,7,1.0045390439598592
12,1,2,8,1.0030966075846726
12,1,2,9,1.0016055661520693
12,1,2,10,1.000852063580638
12,1,2,11,0.9994382450946473
12,1,2,12,0.9977793623619438
12,1,2,13,0.9948763034376576
12,1,2,14,0.9926152111550692
12,1,2,15,0.997717778608287
12,1,2,16,1.0003204489038355
12,1,2,17,1.002284768635429
12,1,2,18,1.0024409120105178
12,1,2,19,0.9955058525629008
12,1,2,20,0.9782774142282947
12,1,2,21,0.9788108777601715
12,1,2,22,0.9801490105623429
12,1,2,23,0.9855025563391483
12,1,2,24,0.9880722872060383
12,1,3,1,0.9747579932034219
12,1,3,2,0.9744318240667094
12,1,3,3,0.9787527852220854
12,1,3,4,0.9803203784792912
12,1,3,5,0.9827078867692651
12,1,3,6,0.980265993336392
12,1,3,7,0.9871689538212883
12,1,3,8,0.9847664545243963
12,1,3,9,0.9849215695540352
12,1,3,10,0.9841245947312252
12,1,3,11,0.9848281912525046
12,1,3,12,0.9885009826900056
12,1,3,13,0.9869135924399312
12,1,3,14,0.9863011643323121
12,1,3,15,0.9892481023599565
12,1,3,16,0.9863379702151314
12,1,3,17,0.9836711921166389
12,1,3,18,0.985019338718623
12,1,3,19,0.9793296721427339
12,1,3,20,0.9597981938116067
12,1,3,21,0.9633910085952757
12,1,3,22,0.968523609760201
12,1,3,23,0.9780867421906538
12,1,3,24,0.9808403722618891
12,2,1,1,0.9844282161735851
12,2,1,2,0.9807015878748013
12,2,1,3,0.9760806586301496
12,2,1,4,0.9714359751157925
12,2,1,5,0.9667681851273179
12,2,1,6,0.9474305791320066
12,2,1,7,0.9735682865420674
12,2,1,8,0.9877936673287788
12,2,1,9,0.9931760504998589
12,2,1,10,0.9986869509194848
12,2,1,11,1.000486735882553
12,2,1,12,1.0005455348298034
12,2,1,13,1.0003548293459896
12,2,1,14,1.000545100782103
12,2,1,15,0.9990217439536758
12,2,1,16,0.9973763852369855
12,2,1,17,0.9946548925759431
12,2,1,18,0.9960230747030342
12,2,1,19,0.9869219865062874
12,2,1,20,0.9739380379498466
12,2,1,21,0.9735418568287632
12,2,1,22,0.977873414033497
12,2,1,23,0.9831854072348438
12,2,1,24,0.9852620068530803
12,2,2,1,0.988492504506573
12,2,2,2,0.9882620030040606
12,2,2,3,0.9902785851639214
12,2,2,4,0.9906933233876701
12,2,2,5,0.9912068361582494
12,2,2,6,0.9851200987605463
12,2,2,7,0.9946841341107936
12,2,2,8,1.004025383862583
12,2,2,9,1.0024831327718529
12,2,2,10,1.0015960982193592
12,2,2,11,0.9994381948466063
12,2,2,12,0.9977793985722073
12,2,2,13,0.9948739049962811
12,2,2,14,0.9926137487469084
12,2,2,15,0.9977549699154954
12,2,2,16,1.0008113019012277
12,2,2,17,1.0026311862927528
12,2,2,18,1.0034872805301591
12,2,2,19,0.9955058525629008
12,2,2,20,0.9782774142282947
12,2,2,21,0.9788108777601715
12,2,2,22,0.9801490105623429
12,2,2,23,0.9855025563391483
12,2,2,24,0.9880722872060383
12,2,3,1,0.9747579932034219
12,2,3,2,0.9744318240667094
12,2,3,3,0.9787527852220854
12,2,3,4,0.9803203784792912
12,2,3,5,0.9827078867692651
12,2,3,6,0.9726134554902414
12,2,3,7,0.9769781022670511
12,2,3,8,0.9856878498256639
12,2,3,9,0.9858132443962508
12,2,3,10,0.9848888056352756
12,2,3,11,0.9848276303250626
12,2,3,12,0.9885010534024371
12,2,3,13,0.9869109549875501
12,2,3,14,0.986299470954031
12,2,3,15,0.9892851519943028
12,2,3,16,0.9868385072852129
12,2,3,17,0.984025100721288
12,2,3,18,0.9860550328185212
12,2,3,19,0.9793296721427339
12,2,3,20,0.9597981938116067
12,2,3,21,0.9633910085952757
12,2,3,22,0.968523609760201
12,2,3,23,0.9780867421906538
12,2,3,24,0.9808403722618891
12,3,1,1,0.9844282161735851
12,3,1,2,0.9807015878748013
12,3,1,3,0.9760806586301496
12,3,1,4,0.9714359751157925
12,3,1,5,0.9667681851273179
12,3,1,6,0.9474305791320066
12,3,1,7,0.9677723364242059
12,3,1,8,0.9892354622644071
12,3,1,9,0.9935548788060017
12,3,1,10,0.9967619558690131
12,3,1,11,1.0023070010892863
12,3,1,12,1.001977166467986
12,3,1,13,0.9965958795809247
12,3,1,14,1.0026719452733055
12,3,1,15,0.9999087111503407
12,3,1,16,0.9986983420448373
12,3,1,17,0.9830657286379575
12,3,1,18,0.9890732119136482
12,3,1,19,0.9793608695007302
12,3,1,20,0.9739380379498466
12,3,1,21,0.9735418568287632
12,3,1,22,0.977873414033497
12,3,1,23,0.9831854072348438
12,3,1,24,0.9852620068530803
12,3,2,1,0.988492504506573
12,3,2,2,0.9882620030040606
12,3,2,3,0.9902785851639214
12,3,2,4,0.9906933233876701
12,3,2,5,0.9912068361582494
12,3,2,6,0.9851200987605463
12,3,2,7,0.9891017954837708
12,3,2,8,1.0054537501205802
12,3,2,9,1.0028596689595763
12,3,2,10,0.999691956277966
12,3,2,11,1.0012587045676888
12,3,2,12,0.999210647039934
12,3,2,13,0.9910578844456384
12,3,2,14,0.9947365535948325
12,3,2,15,0.9986409496329205
12,3,2,16,1.0021351919640145
12,3,2,17,0.9912284246574671
12,3,2,18,0.9966289926680975
12,3,2,19,0.9880607253289739
12,3,2,20,0.9782774142282947
12,3,2,21,0.9788108777601715
12,3,2,22,0.9801490105623429
12,3,2,23,0.9855025563391483
12,3,2,24,0.9880722872060383
12,3,3,1,0.9747579932034219
12,3,3,2,0.9744318240667094
12,3,3,3,0.9787527852220854
12,3,3,4,0.9803203784792912
12,3,3,5,0.9827078867692651
12,3,3,6,0.9726134554902414
12,3,3,7,0.9712181188943773
12,3,3,8,0.9871312172982637
12,3,3,9,0.986193696209301
12,3,3,10,0.9828607878539827
12,3,3,11,0.9866446021748781
12,3,3,12,0.9899284982094101
12,3,3,13,0.9830100411606494
12,3,3,14,0.9884195640272032
12,3,3,15,0.9901627857049934
12,3,3,16,0.9881553613386709
12,3,3,17,0.9721791325724392
12,3,3,18,0.9789802629468446
12,3,3,19,0.9716629357595967
12,3,3,20,0.9597981938116067
12,3,3,21,0.9633910085952757
12,3,3,22,0.968523609760201
12,3,3,23,0.9780867421906538
12,3,3,24,0.9808403722618891
13,1,1,1,0.9839100342459713
13,1,1,2,0.9800512329305731
13,1,1,3,0.9752667632352491
13,1,1,4,0.9704599176058455
13,1,1,5,0.9656776074194159
13,1,1,6,0.9543039687920691
13,1,1,7,0.9835208665415215
13,1,1,8,0.9867030201808842
13,1,1,9,0.9921712953222711
13,1,1,10,0.9979546930911668
13,1,1,11,1.000574734417197
13,1,1,12,1.0005910180422941
13,1,1,13,1.0004337065364093
13,1,1,14,1.0006037021055052
13,1,1,15,0.9990141361159078
13,1,1,16,0.9968391496423828
13,1,1,17,0.99422549096873
13,1,1,18,0.9948935427825273
13,1,1,19,0.986569685002838
13,1,1,20,0.9730970917611698
13,1,1,21,0.9726496605552862
13,1,1,22,0.9771279514185968
13,1,1,23,0.9826238647379606
13,1,1,24,0.9847744739029647
13,1,2,1,0.9881063824496393
13,1,2,2,0.987861193532799
13,1,2,3,0.9899402323602233
13,1,2,4,0.9903667418981565
13,1,2,5,0.9909114756103825
13,1,2,6,0.992465187025407
13,1,2,7,1.0047673636341947
13,1,2,8,1.0033299266930127
13,1,2,9,1.0017047117939804
13,1,2,10,1.0009337931322075
13,1,2,11,0.9995020534697395
13,1,2,12,0.9977599296613742
13,1,2,13,0.9948246885955137
13,1,2,14,0.992480315984227
13,1,2,15,0.9977160409556792
13,1,2,16,1.0003641020193963
13,1,2,17,1.0024156604419834
13,1,2,18,1.0025564682525585
13,1,2,19,0.9954152065464741
13,1,2,20,0.9775756561039889
13,1,2,21,0.9780948669158421
13,1,2,22,0.9794793542835611
13,1,2,23,0.9850171302406857
13,1,2,24,0.9876760138177436
13,1,3,1,0.9739244768067192
13,1,3,2,0.9735737580157969
13,1,3,3,0.9780286620825047
13,1,3,4,0.9796447794036012
13,1,3,5,0.9821370865432532
13,1,3,6,0.9797960675306632
13,1,3,7,0.9869500869707318
13,1,3,8,0.9845460550072173
13,1,3,9,0.9846290061933319
13,1,3,10,0.9838239568678264
13,1,3,11,0.9845545045412006
13,1,3,12,0.9882636771757717
13,1,3,13,0.9866755004116464
13,1,3,14,0.9860129918018339
13,1,3,15,0.9890366792705171
13,1,3,16,0.9860242653964056
13,1,3,17,0.9833100000669276
13,1,3,18,0.9846606962154968
13,1,3,19,0.9787451257995874
13,1,3,20,0.9585015591098952
13,1,3,21,0.9621580099721575
13,1,3,22,0.9674657155159678
13,1,3,23,0.9773573768255035
13,1,3,24,0.9802089858231972
13,2,1,1,0.9839100342459713
13,2,1,2,0.9800512329305731
13,2,1,3,0.9752667632352491
13,2,1,4,0.9704599176058455
13,2,1,5,0.9656776074194159
13,2,1,6,0.9460234775521661
13,2,1,7,0.9729629925930668
13,2,1,8,0.9875519422687855
13,2,1,9,0.9930567032219206
13,2,1,10,0.9987021231277188
13,2,1,11,1.0005747428767315
13,2,1,12,1.0005909944523135
13,2,1,13,1.000431466143286
13,2,1,14,1.0006025081280878
13,2,1,15,0.9990513299035961
13,2,1,16,0.9973323130170776
13,2,1,17,0.9945751594066297
13,2,1,18,0.9958799254781405
13,2,1,19,0.986569685002838
13,2,1,20,0.9730970917611698
13,2,1,21,0.9726496605552862
13,2,1,22,0.9771279514185968
13,2,1,23,0.9826238647379606
13,2,1,24,0.9847744739029647
13,2,2,1,0.9881063824496393
13,2,2,2,0.987861193532799
13,2,2,3,0.9899402323602233
13,2,2,4,0.9903667418981565
13,2,2,5,0.9909114756103825
13,2,2,6,0.984727248635503
13,2,2,7,0.994624723279196
13,2,2,8,1.004186065547442
13,2,2,9,1.0025821917145366
13,2,2,10,1.0016777670898822
13,2,2,11,0.9995020032251135
13,2,2,12,0.9977599658723306
13,2,2,13,0.9948222900296823
13,2,2,14,0.992478853377285
13,2,2,15,0.9977532323291426
13,2,2,16,1.0008549336343766
13,2,2,17,1.0027620328955709
13,2,2,18,1.0035471094640527
13,2,2,19,0.9954152065464741
13,2,2,20,0.9775756561039889
13,2,2,21,0.9780948669158421
13,2,2,22,0.9794793542835611
13,2,2,23,0.9850171302406857
13,2,2,24,0.9876760138177436
13,2,3,1,0.9739244768067192
13,2,3,2,0.9735737580157969
13,2,3,3,0.9780286620825047
13,2,3,4,0.9796447794036012
13,2,3,5,0.9821370865432532
13,2,3,6,0.9718853600563793
13,2,3,7,0.9764611326699423
13,2,3,8,0.985393824455702
13,2,3,9,0.9855209458669885
13,2,3,10,0.9845884012625032
13,2,3,11,0.9845539434593508
13,2,3,12,0.9882637479051779
13,2,3,13,0.9866728623226809
13,2,3,14,0.98601129792851
13,2,3,15,0.9890737368305033
13,2,3,16,0.9865249617465681
13,2,3,17,0.9836640386808191
13,2,3,18,0.9856401231900448
13,2,3,19,0.9787451257995874
13,2,3,20,0.9585015591098952
13,2,3,21,0.9621580099721575
13,2,3,22,0.9674657155159678
13,2,3,23,0.9773573768255035
13,2,3,24,0.9802089858231972
13,3,1,1,0.9839100342459713
13,3,1,2,0.9800512329305731
13,3,1,3,0.9752667632352491
13,3,1,4,0.9704599176058455
13,3,1,5,0.9656776074194159
13,3,1,6,0.9460234775521661
13,3,1,7,0.9669715860096858
13,3,1,8,0.9891316508996637
13,3,1,9,0.9934355770445739
13,3,1,10,0.9968414842140957
13,3,1,11,1.002414675390832
13,3,1,12,1.00203924341229
13,3,1,13,0.9966420904493787
13,3,1,14,1.002914213284086
13,3,1,15,0.9998252237426455
13,3,1,16,0.9986366525115622
13,3,1,17,0.9827428140883033
13,3,1,18,0.9889333555270763
13,3,1,19,0.9787531472905048
13,3,1,20,0.9730970917611698
13,3,1,21,0.9726496605552862
13,3,1,22,0.9771279514185968
13,3,1,23,0.9826238647379606
13,3,1,24,0.9847744739029647
13,3,2,1,0.9881063824496393
13,3,2,2,0.987861193532799
13,3,2,3,0.9899402323602233
13,3,2,4,0.9903667418981565
13,3,2,5,0.9909114756103825
13,3,2,6,0.984727248635503
13,3,2,7,0.98885486527266
13,3,2,8,1.0057492164615291
13,3,2,9,1.0029586907345107
13,3,2,10,0.9998378779584722
13,3,2,11,1.0013422547564765
13,3,2,12,0.9992079763028952
13,3,2,13,0.9909752199648486
13,3,2,14,0.9947886115053511
13,3,2,15,0.9985260194071945
13,3,2,16,1.002161148251293
13,3,2,17,0.9911206786352544
13,3,2,18,0.9966934373760531
13,3,2,19,0.9877193620385359
13,3,2,20,0.9775756561039889
13,3,2,21,0.9780948669158421
13,3,2,22,0.9794793542835611
13,3,2,23,0.9850171302406857
13,3,2,24,0.9876760138177436
13,3,3,1,0.9739244768067192
13,3,3,2,0.9735737580157969
13,3,3,3,0.9780286620825047
13,3,3,4,0.9796447794036012
13,3,3,5,0.9821370865432532
13,3,3,6,0.9718853600563793
13,3,3,7,0.9705070373166891
13,3,3,8,0.9869755359896069
13,3,3,9,0.9859015105080002
13,3,3,10,0.9826252635657734
13,3,3,11,0.9863916926600471
13,3,3,12,0.9897084806417793
13,3,3,13,0.9827399966777985
13,3,3,14,0.9883200906920496
13,3,3,15,0.9898373456287463
13,3,3,16,0.987824394465038
13,3,3,17,0.9715685404046668
13,3,3,18,0.9785668090480634
13,3,3,19,0.9708186536338536
13,3,3,20,0.9585015591098952
13,3,3,21,0.9621580099721575
13,3,3,22,0.9674657155159678
13,3,3,23,0.9773573768255035
13,3,3,24,0.9802089858231972
14,1,1,1,0.9834683187035784
14,1,1,2,0.9794905122504807
14,1,1,3,0.9745592552477421
14,1,1,4,0.9696089904923741
14,1,1,5,0.9647839617591911
14,1,1,6,0.9537628547699162
14,1,1,7,0.983455535569677
14,1,1,8,0.9866736883332451
14,1,1,9,0.9921622659795946
14,1,1,10,0.997950225152322
14,1,1,11,1.0005786483684889
14,1,1,12,1.0006080706251317
14,1,1,13,1.0004695665437122
14,1,1,14,1.0006658572932483
14,1,1,15,0.9990130252879073
14,1,1,16,0.9968221529373226
14,1,1,17,0.9941994934678433
14,1,1,18,0.9948629933585027
14,1,1,19,0.9863406999015996
14,1,1,20,0.9724235704421772
14,1,1,21,0.9718849201398737
14,1,1,22,0.976485719361776
14,1,1,23,0.9821407234845828
14,1,1,24,0.9843588639508785
14,1,2,1,0.9877725626184893
14,1,2,2,0.9875080400257068
14,1,2,3,0.9896352297128083
14,1,2,4,0.9900695403208196
14,1,2,5,0.9906585830899082
14,1,2,6,0.9924596241242936
14,1,2,7,1.004965581357063
14,1,2,8,1.0034746109723045
14,1,2,9,1.0017705012279183
14,1,2,10,1.0009491807159454
14,1,2,11,0.9994982846721004
14,1,2,12,0.9977548351105309
14,1,2,13,0.9948173026161161
14,1,2,14,0.9924671275694691
14,1,2,15,0.9977015222315125
14,1,2,16,1.0003887849678
14,1,2,17,1.0025012209077016
14,1,2,18,1.0026420345488418
14,1,2,19,0.9953774278473483
14,1,2,20,0.9770115867562105
14,1,2,21,0.9774780548589125
14,1,2,22,0.9789008336564479
14,1,2,23,0.9845974222442747
14,1,2,24,0.9873355034634503
14,1,3,1,0.9732251368573975
14,1,3,2,0.9728402659443642
14,1,3,3,0.9773971361508333
14,1,3,4,0.9790500074743449
14,1,3,5,0.9816622566363588
14,1,3,6,0.9796133468043318
14,1,3,7,0.9869273947425952
14,1,3,8,0.9844940973039109
14,1,3,9,0.9845606954472962
14,1,3,10,0.9837251866905614
14,1,3,11,0.9844435036381651
14,1,3,12,0.9881841786542612
14,1,3,13,0.9866051961872316
14,1,3,14,0.9859397243364886
14,1,3,15,0.9889323606845458
14,1,3,16,0.9858791436095459
14,1,3,17,0.9831349096419095
14,1,3,18,0.9844746391194832
14,1,3,19,0.9783464120569584
14,1,3,20,0.957469676720714
14,1,3,21,0.9611071354249675
14,1,3,22,0.9665608992956457
14,1,3,23,0.9767343859274894
14,1,3,24,0.9796750005533711
14,2,1,1,0.9834683187035784
14,2,1,2,0.9794905122504807
14,2,1,3,0.9745592552477421
14,2,1,4,0.9696089904923741
14,2,1,5,0.9647839617591911
14,2,1,6,0.9452683983071508
14,2,1,7,0.97276782315211
14,2,1,8,0.9875342545852245
14,2,1,9,0.9930476819354429
14,2,1,10,0.9986976585351289
14,2,1,11,1.000578656828039
14,2,1,12,1.0006080470355523
14,2,1,13,1.0004673262308732
14,2,1,14,1.0006646633899778
14,2,1,15,0.9990502191175235
14,2,1,16,0.9973153247224275
14,2,1,17,0.994549171051374
14,2,1,18,0.9958927718682422
14,2,1,19,0.9863406999015996
14,2,1,20,0.9724235704421772
14,2,1,21,0.9718849201398737
14,2,1,22,0.976485719361776
14,2,1,23,0.9821407234845828
14,2,1,24,0.9843588639508785
14,2,2,1,0.9877725626184893
14,2,2,2,0.9875080400257068
14,2,2,3,0.9896352297128083
14,2,2,4,0.9900695403208196
14,2,2,5,0.9906585830899082
14,2,2,6,0.9845213191962061
14,2,2,7,0.994698865875024
14,2,2,8,1.004342046634803
14,2,2,9,1.0026479236124235
14,2,2,10,1.0016931432537508
14,2,2,11,0.9994982344273072
14,2,2,12,0.9977548713216722
14,2,2,13,0.9948149040324713
14,2,2,14,0.9924656649430845
14,2,2,15,0.9977387141465429
14,2,2,16,1.0008796044919857
14,2,2,17,1.002847563827809
14,2,2,18,1.0036756198005374
14,2,2,19,0.9953774278473483
14,2,2,20,0.9770115867562105
14,2,2,21,0.9774780548589125
14,2,2,22,0.9789008336564479
14,2,2,23,0.9845974222442747
14,2,2,24,0.9873355034634503
14,2,3,1,0.9732251368573975
14,2,3,2,0.9728402659443642
14,2,3,3,0.9773971361508333
14,2,3,4,0.9790500074743449
14,2,3,5,0.9816622566363588
14,2,3,6,0.9714979848281377
14,2,3,7,0.9763095390766865
14,2,3,8,0.985353556140965
14,2,3,9,0.9854526970060554
14,2,3,10,0.9844897078547089
14,2,3,11,0.9844429424939102
14,2,3,12,0.9881842493893617
14,2,3,13,0.9866025579101972
14,2,3,14,0.985938030337223
14,2,3,15,0.9889694221569817
14,2,3,16,0.9863799136914779
14,2,3,17,0.983489011333553
14,2,3,18,0.98549808092968
14,2,3,19,0.9783464120569584
14,2,3,20,0.957469676720714
14,2,3,21,0.9611071354249675
14,2,3,22,0.9665608992956457
14,2,3,23,0.9767343859274894
14,2,3,24,0.9796750005533711
14,3,1,1,0.9834683187035784
14,3,1,2,0.9794905122504807
14,3,1,3,0.9745592552477421
14,3,1,4,0.9696089904923741
14,3,1,5,0.9647839617591911
14,3,1,6,0.9452683983071508
14,3,1,7,0.9666220713499741
14,3,1,8,0.9893286394040057
14,3,1,9,0.9934265592000627
14,3,1,10,0.9971085542443123
14,3,1,11,1.0026153668043798
14,3,1,12,1.0021857744668892
14,3,1,13,0.9968521946140955
14,3,1,14,1.0032937011583845
14,3,1,15,0.9998392722186616
14,3,1,16,0.998717349263619
14,3,1,17,0.9827310156838831
14,3,1,18,0.9890399942958995
14,3,1,19,0.9783205336333411
14,3,1,20,0.9724235704421772
14,3,1,21,0.9718849201398737
14,3,1,22,0.976485719361776
14,3,1,23,0.9821407234845828
14,3,1,24,0.9843588639508785
14,3,2,1,0.9877725626184893
14,3,2,2,0.9875080400257068
14,3,2,3,0.9896352297128083
14,3,2,4,0.9900695403208196
14,3,2,5,0.9906585830899082
14,3,2,6,0.9845213191962061
14,3,2,7,0.9887799142237841
14,3,2,8,1.0061158866625024
14,3,2,9,1.0030243979694209
14,3,2,10,1.0001239895232419
14,3,2,11,1.0015354922236483
14,3,2,12,0.9993327651878509
14,3,2,13,0.9911429422221463
14,3,2,14,0.9950956294136383
14,3,2,15,0.9985266907835508
14,3,2,16,1.002283100395008
14,3,2,17,0.9912216151178973
14,3,2,18,0.9969157611622106
14,3,2,19,0.9874815552421633
14,3,2,20,0.9770115867562105
14,3,2,21,0.9774780548589125
14,3,2,22,0.9789008336564479
14,3,2,23,0.9845974222442747
14,3,2,24,0.9873355034634503
14,3,3,1,0.9732251368573975
14,3,3,2,0.9728402659443642
14,3,3,3,0.9773971361508333
14,3,3,4,0.9790500074743449
14,3,3,5,0.9816622566363588
14,3,3,6,0.9714979848281377
14,3,3,7,0.9702019915587881
14,3,3,8,0.9871504813139753
14,3,3,9,0.9858332880077154
14,3,3,10,0.9828020332326269
14,3,3,11,0.9864809737716644
14,3,3,12,0.9897602592738468
14,3,3,13,0.9828461090238887
14,3,3,14,0.9885693937150001
14,3,3,15,0.9897484268057419
14,3,3,16,0.9877782973475684
14,3,3,17,0.9714060059221656
14,3,3,18,0.9785185329477226
14,3,3,19,0.9702130093466395
14,3,3,20,0.957469676720714
14,3,3,21,0.9611071354249675
14,3,3,22,0.9665608992956457
14,3,3,23,0.9767343859274894
14,3,3,24,0.9796750005533711
15,1,1,1,0.9830406075596863
15,1,1,2,0.9789475540516606
15,1,1,3,0.9738741330087195
15,1,1,4,0.9687849475132018
15,1,1,5,0.9639185399385186
15,1,1,6,0.9532286248728837
15,1,1,7,0.9833732318838065
15,1,1,8,0.9866512099678776
15,1,1,9,0.9921508011657293
15,1,1,10,0.9979445521081536
15,1,1,11,1.0005813028203674
15,1,1,12,1.0006230492729615
15,1,1,13,1.000502071743927
15,1,1,14,1.0007220904060123
15,1,1,15,0.9990075780350491
15,1,1,16,0.9968005715273915
15,1,1,17,0.9941664830515644
15,1,1,18,0.9948242029179166
15,1,1,19,0.9860966977949494
15,1,1,20,0.9717713612264942
15,1,1,21,0.9711443650948842
15,1,1,22,0.9758638153323378
15,1,1,23,0.9816728933243197
15,1,1,24,0.9839564341871999
15,1,2,1,0.9874493390243029
15,1,2,2,0.9871660947709326
15,1,2,3,0.9893399136783504
15,1,2,4,0.9897817790975737
15,1,2,5,0.9904137259277815
15,1,2,6,0.9924443982096164
15,1,2,7,1.0051388375743713
15,1,2,8,1.003620501025824
15,1,2,9,1.0018315011513579
15,1,2,10,1.0009627359340616
15,1,2,11,0.9994934993463432
15,1,2,12,0.9977483664382767
15,1,2,13,0.9948079244417831
15,1,2,14,0.9924503817828594
15,1,2,15,0.9976830872650309
15,1,2,16,1.0004075765414815
15,1,2,17,1.002576281861074
15,1,2,18,1.002715735341542
15,1,2,19,0.9953187747422316
15,1,2,20,0.976465385037251
15,1,2,21,0.9768807729836878
15,1,2,22,0.978340637708027
15,1,2,23,0.9841910236000907
15,1,2,24,0.9870058011888079
15,1,3,1,0.9725479244823797
15,1,3,2,0.9721299774938261
15,1,3,3,0.9767856023504424
15,1,3,4,0.9784740731614086
15,1,3,5,0.9812024758131841
15,1,3,6,0.9794264568224121
15,1,3,7,0.9868864397495508
15,1,3,8,0.9844497270103532
15,1,3,9,0.9844918165296062
15,1,3,10,0.9836281935517254
15,1,3,11,0.9843348808327324
15,1,3,12,0.9881056607128197
15,1,3,13,0.986534885399419
15,1,3,14,0.9858647862901652
15,1,3,15,0.988826943714502
15,1,3,16,0.9857334506434573
15,1,3,17,0.9829574485629817
15,1,3,18,0.9842851752827387
15,1,3,19,0.9779378603613081
15,1,3,20,0.9564703305884902
15,1,3,21,0.9600893936480795
15,1,3,22,0.9656846590237758
15,1,3,23,0.9761311190890535
15,1,3,24,0.9791579331980681
15,2,1,1,0.9830406075596863
15,2,1,2,0.9789475540516606
15,2,1,3,0.9738741330087195
15,2,1,4,0.9687849475132018
15,2,1,5,0.9639185399385186
15,2,1,6,0.9445371890253149
15,2,1,7,0.9725662978409537
15,2,1,8,0.9875117958192189
15,2,1,9,0.9930362273495164
15,2,1,10,0.9986919897391853
15,2,1,11,1.0005813112799384
15,2,1,12,1.0006230256837347
15,2,1,13,1.0004998315038576
15,2,1,14,1.0007208965698173
15,2,1,15,0.9990447720679977
15,2,1,16,0.9972937539904618
15,2,1,17,0.9945161722470935
15,2,1,18,0.9958540215611341
15,2,1,19,0.9860966977949489
15,2,1,20,0.9717713612264942
15,2,1,21,0.9711443650948842
15,2,1,22,0.9758638153323378
15,2,1,23,0.9816728933243197
15,2,1,24,0.9839564341871999
15,2,2,1,0.9874493390243029
15,2,2,2,0.9871660947709326
15,2,2,3,0.9893399136783504
15,2,2,4,0.9897817790975737
15,2,2,5,0.9904137259277815
15,2,2,6,0.9843219319124886
15,2,2,7,0.994758378846096
15,2,2,8,1.00448781078265
15,2,2,9,1.0027088701901743
15,2,2,10,1.0017066884119377
15,2,2,11,0.9994934491013316
15,2,2,12,0.9977484026496529
15,2,2,13,0.9948055258355211
15,2,2,14,0.9924489191317888
15,2,2,15,0.9977202798676339
15,2,2,16,1.0008983868628067
15,2,2,17,1.0029225988756696
15,2,2,18,1.003749244760821
15,2,2,19,0.9953187747422316
15,2,2,20,0.976465385037251
15,2,2,21,0.9768807729836878
15,2,2,22,0.978340637708027
15,2,2,23,0.9841910236000907
15,2,2,24,0.9870058011888079
15,2,3,1,0.9725479244823797
15,2,3,2,0.9721299774938261
15,2,3,3,0.9767856023504424
15,2,3,4,0.9784740731614086
15,2,3,5,0.9812024758131841
15,2,3,6,0.9711228979446552
15,2,3,7,0.9761502565156277
15,2,3,8,0.985309224576174
15,2,3,9,0.9853838804875404
15,2,3,10,0.9843927901077012
15,2,3,11,0.9843343196272681
15,2,3,12,0.988105731453545
15,2,3,13,0.9865322469342847
15,2,3,14,0.9858630921620785
15,2,3,15,0.9888640091408328
15,2,3,16,0.9862342947583617
15,2,3,17,0.9833116142012437
15,2,3,18,0.9853088140355447
15,2,3,19,0.9779378603613081
15,2,3,20,0.9564703305884902
15,2,3,21,0.9600893936480795
15,2,3,22,0.9656846590237758
